date,imputed_level,lower_95,upper_95
2017-05-05,3.7725207422410745,2.497011117216674,4.273211181819654
2017-05-12,3.639496141050125,4.435236043277471,5.7098942821675704
2017-05-19,3.506471539859176,4.304493305758981,5.126746757512264
2017-06-02,3.2134241464502784,1.9316934700909858,3.735882671892309
2017-06-09,3.0534013542323306,3.262398669468628,4.692303674972128
2017-07-07,2.9663690356338175,2.7254433694587714,3.816956686704957
2017-07-14,3.0828756685525094,3.0364313533732563,4.182445108615298
2017-07-21,3.1993823014712,3.456264750614556,4.49637878363194
2017-08-04,3.774215810178058,3.210918312395967,3.938282849513054
2017-08-18,4.690869561754386,6.4753429358885,6.583384369997551
2017-09-08,4.347104820353724,3.361376968663742,4.7180342376596505
2017-09-15,4.232443592457855,6.114313020171914,6.672821077124278
2017-09-29,4.0027204208130085,3.8356560144672693,4.641562494757619
2017-10-06,3.8878588061445023,2.585905489947265,4.450559772340133
2017-10-20,3.6581355768074895,5.186997756235385,6.066646470294909
2017-11-03,3.4289183485666226,3.154766988493484,3.961979021775692
2017-11-10,3.3145627349942615,2.009413239838165,3.8448930435091166
2017-11-17,3.2002071214219012,4.042567727730841,5.223984558457744
2017-12-01,3.0221933671602152,3.0957045498430324,3.871788306631584
2017-12-08,2.9585545653792855,1.7847327174782501,3.3731042631372157
2017-12-15,2.8949158357815246,3.2439980819541736,4.3937332255849775
2018-01-12,3.335708150196793,3.1182905871787066,4.162787698110976
2018-01-19,3.3968843431762705,3.3945032368666315,4.452390574369444
2018-02-02,3.0794703079106354,2.917593182795127,3.899569591103097
2018-02-09,2.700880079665521,2.2022413867123594,2.8002883070177487
2018-03-02,2.2108451148261277,1.2602837563503753,1.2788671681070307
2018-03-16,2.0995236137451645,1.113795758541813,2.4704530345644624
2018-03-30,1.988229343728687,1.2989161704098322,2.1323784460845148
2018-04-06,1.9325821440263384,2.1684709778257973,2.1684709778257973
2018-04-13,1.983798733774482,0.7987884074859823,2.4295567100613784
2018-05-04,2.13759124983465,2.3369561536797607,3.081678421774025
2018-05-11,2.242371158654118,2.049556696291208,2.6940949341421967
2018-05-18,2.347151067473586,0.9724764270958943,2.94700651596297
2018-06-01,2.5567107771725146,3.2159106574842182,4.315807881762874
2018-06-08,2.661490578051975,2.4291031877931166,3.816984089061397
2018-06-15,2.7662703789314347,1.4009671234083154,3.3723014859494462
2018-07-06,3.0806095956867217,3.6487633171229716,4.795744344318496
2018-07-27,3.4262805676080945,3.4314768647430034,4.474209398229935
2018-08-03,3.562392123653641,3.8495965041682103,4.829066634249078
2018-08-10,3.698503679699188,3.56608264637617,4.48914690909889
2018-08-31,3.8657288282104214,5.247043193042993,6.161402623747575
2018-09-07,3.881285624443266,2.391911245446011,3.4881207241325725
2018-09-28,3.9279559564753304,5.3158831481340805,6.862275677954511
2018-10-05,3.9435126960417097,2.8480469874238925,4.493814333696495
2018-10-12,3.959069435608087,3.407898692708942,4.982017845611841
2018-11-02,4.00573954464066,5.126916490044062,6.8219356706608085
2018-11-09,4.021296229373756,3.6603396341083094,5.525704900445957
2018-11-16,4.036852914106852,3.308587865543683,5.0240272757824505
2018-11-30,4.067966217850716,4.5145150472315425,6.487555435883779
2018-12-07,4.083522836861483,4.458099985738853,6.127242673566133
2018-12-14,4.099079455872249,3.657011481867534,5.464253548827968
2018-12-28,4.130192639355387,4.099762653068363,6.008522266020617
2019-01-11,4.161305768300132,4.5760789838094,6.029821021146078
2019-01-25,4.192418897244878,3.858055198097537,5.136444573440841
2019-02-01,4.207975461717245,4.159144975888699,5.309931102237426
2019-02-08,4.223532026189616,4.5438937881342225,5.457049098265663
2019-02-15,4.239088590661988,4.219795149019677,4.916604254494012
2019-03-08,4.015737803363401,5.844939545216496,5.863524211488878
2019-03-15,3.9412760956825528,2.9907137001613773,3.009299233738636
2019-03-29,3.7924101249108713,2.7150110797241345,4.255010736279699
2019-04-05,3.7179771395250305,5.419425670824283,6.338775521363712
2019-04-12,3.64354415413919,2.936497126314918,3.805427111000425
2019-04-26,3.625073585451722,2.439334218669442,4.07156060107272
2019-05-10,3.737285608979681,5.696679589953077,5.71526469941709
2019-05-17,3.793391647636596,3.9927565509148932,4.737478820186465
2019-05-24,3.849496348733946,3.6530980449627153,4.304803965604859
2019-05-31,3.9056010498312963,2.5541519350894832,4.482230966893211
2019-06-07,3.9617057509286466,4.66615981022421,6.123389739046974
2019-06-14,4.017810452025997,4.644218454793577,5.8096994355203915
2019-06-21,4.073915153123347,3.8009023168649576,5.270034107482527
2019-06-28,4.130019854220698,2.7250827662510586,4.775684793104255
2019-07-05,4.186124555318049,4.228296011901626,5.9918527391126775
2019-07-19,4.2983339575127495,4.721015248079844,6.158941132646461
2019-08-02,4.41054335970745,4.010216285339579,5.420532411845322
2019-08-09,4.4666480608048005,4.319793904499459,5.6666273860675105
2019-08-16,4.522752761902151,4.686919075255864,5.9124652554422115
2019-08-23,4.578857462999501,4.342789451702208,5.473147730647103
2019-08-30,4.6349621640968515,4.109493979369006,4.761199857690999
2019-09-13,4.6910882666577765,6.520289902559699,6.538874770343269
2019-09-20,4.691088274821489,3.740526471586093,3.7591108375246085
2019-10-04,4.691088272729963,3.7075870312648402,5.059791080377176
2019-10-11,4.69108278364843,6.440122101446934,7.2642903789878615
2019-10-18,4.691077294566897,3.9193831350474553,4.917607389318176
2019-10-25,4.691071805485364,4.514864860457969,5.339056399998697
2019-11-01,4.691066316403831,3.417605148727267,5.225275139113991
2019-11-15,4.691055338240765,6.650448356188642,6.6690353916909455
2019-11-22,4.604771278926388,4.804136202866644,5.548858430840326
2019-11-29,4.518454308151081,4.638616156526849,4.657201772862251
2019-12-06,4.4321373248219915,3.1895491205680386,4.8999063313960445
2019-12-13,4.345820342757558,5.27387854210565,6.283900190823355
2019-12-20,4.259506688590632,5.151361522951184,5.785948841172008
2019-12-27,4.173193034423706,4.0632506173483804,5.206241567779477
2020-01-03,4.08687938025678,2.7835593528570253,4.630927259250413
2020-01-10,4.000565726089854,4.16070180809526,5.68832928446265
2020-01-24,3.827938417756002,4.424019791689771,5.515145507863609
2020-02-07,3.65531110942215,3.5031669937701198,4.417117204329949
2020-02-14,3.568997455255224,3.7623806253432543,4.428739465820376
2020-02-21,3.561174997467804,4.022445245832291,4.653783531173357
2020-02-28,3.5533824806023993,3.5340890943291745,4.230898150575023
2020-03-06,3.545589975158796,3.336682660493904,3.355266790081155
