datum,imputerad,lower_95,upper_95
2021-04-09,3.848029180709813,3.3262215126675057,4.36983684875212
2021-04-23,3.848781190071407,3.3514205616630717,4.346141818479742
2021-05-07,3.849533199433001,3.3790872907095753,4.319979108156427
2021-05-21,3.8502852087945945,3.4096736820963267,4.290896735492862
2021-06-04,3.8510372181561885,3.44382095133346,4.258253484978917
2021-06-18,3.851789227517782,3.482493865305374,4.22108458973019
2021-07-02,3.852541236879376,3.527271430074255,4.177811043684497
2021-07-16,3.85329324624097,3.5810998665136515,4.125486625968288
2021-07-30,3.8540452556025637,3.6509555443993302,4.057134966805797
2021-08-27,3.8536185606438442,3.649927286660968,4.057309834626721
2021-09-10,3.8524398563235307,3.5786094142826927,4.126270298364369
2021-09-24,3.8512611520032176,3.5230113090767072,4.179510994929728
2021-10-08,3.850082447682904,3.4762045528084395,4.223960342557369
2021-10-22,3.848903743362591,3.4352695164522347,4.262537970272947
2021-11-05,3.8477250390422775,3.398644044600095,4.29680603348446
2021-11-19,3.8465463347219644,3.3653747666008678,4.327717902843061
2021-12-03,3.845367630401651,3.3348284165614848,4.355906844241817
2021-12-17,3.8441889260813378,3.3065585955842205,4.381819256578455
2021-12-31,3.8430102217610242,3.2802364411228107,4.405784002399238
2022-01-14,3.8418315174407107,3.255611288705211,4.428051746176211
2022-01-28,3.8406528131203976,3.2324868345544644,4.448818791686331
2022-02-11,3.839474108800084,3.210705923462355,4.468242294137814
2022-02-25,3.838295404479771,3.190140425479974,4.486450383479569
2022-03-11,3.8371167001594575,3.170684261563437,4.503549138755478
2022-03-25,3.8359379958391444,3.152248456555901,4.519627535122388
2022-04-08,3.834759291518831,3.1347575418502225,4.53476104118744
2022-04-22,3.833580587198518,3.118146882754579,4.5490142916424565
2022-05-06,3.8324018828782043,3.1023606553635346,4.5624431103928735
2022-05-20,3.831223178557891,3.0873502896922207,4.575096067423562
2022-06-03,3.8300444742375777,3.0730732540388996,4.587015694436255
2022-06-17,3.8288657699172646,3.0594920933918215,4.598239446442708
2022-07-01,3.827687065596951,3.046573659904178,4.608800471289724
2022-07-15,3.826508361276638,3.034288490611219,4.6187282319420575
2022-07-29,3.8253296569563244,3.0226102994578348,4.628049014454814
2022-08-12,3.824150952636011,3.011515559098462,4.63678634617356
2022-08-26,3.822972248315698,3.0009831539485337,4.644961342682862
2022-09-09,3.8217935439953843,2.990994090343266,4.652592997647503
2022-09-23,3.820614839675071,2.981531252885143,4.659698426465
